dbo,SyncActionLogDetail,7,Message,nvarchar,-1,0,0,1,NULL
dbo,tbl_AM_AlertMessage,1,AM_AlertMessageID,int,4,10,0,0,NULL
dbo,tbl_AM_AlertMessage,2,AM_FunctionID,nvarchar,30,0,0,1,NULL
dbo,tbl_AM_AlertMessage,3,AM_Purpose,nvarchar,100,0,0,1,NULL
dbo,tbl_AM_AlertMessage,4,AM_EmailSubject,nvarchar,510,0,0,1,NULL
dbo,tbl_AM_AlertMessage,5,AM_EmailText,nvarchar,-1,0,0,1,NULL
dbo,tbl_AM_AlertMessage,6,AM_DefaultCC,nvarchar,200,0,0,1,NULL
dbo,tbl_AM_AlertMessage,7,AM_DefaultBCC,nvarchar,200,0,0,1,NULL
dbo,tbl_AM_AlertMessage,8,AM_Type,nvarchar,40,0,0,1,NULL
dbo,tbl_AM_AlertMessage,9,AM_Status,nvarchar,100,0,0,1,NULL
dbo,tbl_AM_AlertMessage,10,AM_CreatedBy,nvarchar,200,0,0,1,NULL
dbo,tbl_AM_AlertMessage,11,AM_CreationDate,date,3,10,0,1,NULL
dbo,tbl_AM_AlertMessage,12,AM_ModifiedBy,nvarchar,200,0,0,1,NULL
dbo,tbl_AM_AlertMessage,13,AM_ModifiedDate,date,3,10,0,1,NULL
dbo,tbl_Audit_Access,1,AuditID,int,4,10,0,0,NULL
dbo,tbl_Audit_Access,2,FunctionName,nvarchar,100,0,0,0,NULL
dbo,tbl_Audit_Access,3,FieldName,nvarchar,100,0,0,0,NULL
dbo,tbl_Audit_Access,4,RequiredStatus,nvarchar,20,0,0,0,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,1,CE_MAS_InternalOrder,nvarchar,24,0,0,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,2,CE_MAS_WBSElement,nvarchar,48,0,0,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,3,CE_MAS_CompanyCode,nvarchar,8,0,0,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,4,CE_MAS_FIDocumentNo,nvarchar,20,0,0,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,5,CE_MAS_ItemNo,nvarchar,6,0,0,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,6,CE_MAS_FiscalYer,nvarchar,8,0,0,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,7,CE_MAS_PostingDate,date,3,10,0,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,8,CE_MAS_EntryDate,date,3,10,0,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,9,CE_MAS_ReferenceDocumentNo,nvarchar,32,0,0,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,10,CE_MAS_GLAccount,nvarchar,20,0,0,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,11,CE_MAS_AmtLocalCurrency,nvarchar,26,0,0,1,NULL
